id,text,author_id,public_metrics,created_at,name,spectrum
2025079263804740055,"Trump: ""I read the paragraphs. I read very well. Great comprehension. I read everything there is to read”
 https://t.co/BGqp2PYA5n",1221462414744596483,"{'retweet_count': 130, 'reply_count': 336, 'like_count': 914, 'quote_count': 65, 'bookmark_count': 65, 'impression_count': 52173}",2026-02-21T05:24:55.000Z,Republicans against Trump,L
2025069786237968683,It’s almost like Trump is determined to hand Democrats a landslide in November. https://t.co/AzCc7y0ay8,1221462414744596483,"{'retweet_count': 98, 'reply_count': 26, 'like_count': 651, 'quote_count': 3, 'bookmark_count': 33, 'impression_count': 48154}",2026-02-21T04:47:15.000Z,Republicans against Trump,L
2025065340472807746,So. Much. Whining. https://t.co/GLh0iXNSjU,1221462414744596483,"{'retweet_count': 179, 'reply_count': 57, 'like_count': 2341, 'quote_count': 8, 'bookmark_count': 24, 'impression_count': 27154}",2026-02-21T04:29:35.000Z,Republicans against Trump,L
2025048353654923526,"“Corporations and individuals who have donated large sums to MAGA Inc. have been granted audiences with Mr. Trump and his team. 

Donors have used those meetings to lobby for their interests. The Trump administration has at times taken actions that have advanced donors’ https://t.co/BBjbY8Ie8O",1221462414744596483,"{'retweet_count': 156, 'reply_count': 16, 'like_count': 545, 'quote_count': 3, 'bookmark_count': 25, 'impression_count': 24616}",2026-02-21T03:22:05.000Z,Republicans against Trump,L
2025045126641336713,"Bridge Owner Donated $1 Million to MAGA Group Before Trump Blasted Competitor

The PAC and the White House say the donation had nothing to do with President Trump’s tirade against a new bridge connecting Detroit and Windsor, Ontario.
https://t.co/PgeWvHX0Oz",1221462414744596483,"{'retweet_count': 256, 'reply_count': 27, 'like_count': 700, 'quote_count': 9, 'bookmark_count': 37, 'impression_count': 50701}",2026-02-21T03:09:16.000Z,Republicans against Trump,L
2025030861712728371,"Hundreds of U.S. troops were evacuated from Al Udeid in Qatar and bases in Bahrain ahead of a possible strike on Iran, in anticipation of Iranian retaliation.
—NYT https://t.co/GmeRGiDXF2",1221462414744596483,"{'retweet_count': 81, 'reply_count': 22, 'like_count': 412, 'quote_count': 3, 'bookmark_count': 12, 'impression_count': 20117}",2026-02-21T02:12:35.000Z,Republicans against Trump,L
2025018704262512669,"BREAKING: The U.S. military struck another boat in the eastern Pacific, killing three men on board.

That brings the death toll to 148 since early September, when the Trump administration began targeting what it calls “narcoterrorists” in small vessels.
https://t.co/fwkBHA3stI",1221462414744596483,"{'retweet_count': 760, 'reply_count': 121, 'like_count': 1742, 'quote_count': 57, 'bookmark_count': 73, 'impression_count': 56077}",2026-02-21T01:24:16.000Z,Republicans against Trump,L
2025012012711899320,"Trump: Another one of my favorite words is the word tariff. I used to say it's my favorite word. They said, what about God? What about religion?… So now I make it my fifth favorite word. https://t.co/NZtoryXw1o",1221462414744596483,"{'retweet_count': 67, 'reply_count': 80, 'like_count': 453, 'quote_count': 6, 'bookmark_count': 13, 'impression_count': 35229}",2026-02-21T00:57:41.000Z,Republicans against Trump,L
2025007003840512144,Trump: Those members of the Supreme Court who voted against our very acceptable and proper method of TARIFFS should be ashamed of themselves. https://t.co/S1kDcCKyG2,1221462414744596483,"{'retweet_count': 54, 'reply_count': 73, 'like_count': 293, 'quote_count': 7, 'bookmark_count': 5, 'impression_count': 16388}",2026-02-21T00:37:47.000Z,Republicans against Trump,L
2025003697239888267,"Just hours after SCOTUS ruled his tariffs illegal, Trump signed a global 10% tariff on imports from all countries. The cost will be paid by American importers and ultimately consumers. https://t.co/E3xpLqTcpx",1221462414744596483,"{'retweet_count': 862, 'reply_count': 349, 'like_count': 2926, 'quote_count': 82, 'bookmark_count': 88, 'impression_count': 63080}",2026-02-21T00:24:38.000Z,Republicans against Trump,L
